Date,priceA,priceB,action,abs_return_A,pct_return_A,abs_return_B,pct_return_B,spread,interest_rate,spy,vix,port_val,,,,returns SPY,returns pair
25-09-2012,41.161236,32.035996,sell,62.4156,0.015397162,93.3669,0.028319032,9.12524,0.15,131.378588,15.43,113528.1199,,,,-0.010641867,-0.001959877
26-09-2012,41.212033,32.301533,buy,0,0,0,0,8.9105,0.15,130.640085,16.809999,113356.3279,,,,-0.005621182,-0.001513211
27-09-2012,40.746408,32.027428,buy,0,0,0,0,8.71898,0.14,131.87091,14.84,113183.9599,,,,0.009421496,-0.001520586
28-09-2012,40.86493,32.267269,buy,0,0,0,0,8.597661,0.09,131.26006,15.73,113062.6409,,,,-0.004632182,-0.001071874
01-10-2012,40.534761,32.130217,hold,0,0,0,0,8.404544,0.15,131.606518,16.32,112850.2122,,,,0.002639478,-0.001878858
02-10-2012,40.797202,32.095956,hold,0,0,0,0,8.701246,0.16,131.74327,15.71,113176.5844,,,,0.001039097,0.002892083
03-10-2012,41.161236,32.292968,hold,0,0,0,0,8.868268,0.16,132.28118,15.43,113360.3086,,,,0.004083017,0.001623341
04-10-2012,41.355951,32.489981,hold,0,0,0,0,8.86597,0.15,133.229375,14.55,113357.7808,,,,0.007168026,-2.22988E-05
05-10-2012,41.432145,32.635597,buy,0,0,0,0,8.796548,0.15,133.238487,14.33,113281.4166,,,,6.83933E-05,-0.000673656
08-10-2012,41.432145,32.721257,buy,0,0,0,0,8.710888,0.15,132.782628,15.11,113178.6246,,,,-0.003421376,-0.000907404
09-10-2012,41.271294,32.71269,hold,0,0,0,0,8.558604,0.16,131.469752,16.370001,112980.6554,,,,-0.009887408,-0.001749175
10-10-2012,41.118907,32.678429,sell,124.376,0.031191358,4.2828,0.001308874,8.440478,0.16,130.630973,16.290001,112827.0916,,,,-0.006380015,-0.001359204
11-10-2012,41.06811,32.669861,buy,0,0,0,0,8.398249,0.16,130.703912,15.59,112776.4168,,,,0.000558359,-0.000449137
12-10-2012,40.890327,32.686993,sell,88.9495,0.022236912,8.5657,0.002613673,8.203334,0.16,130.275403,16.139999,112523.0273,,,,-0.003278471,-0.002246831
15-10-2012,41.06811,32.943966,buy,0,0,0,0,8.124144,0.16,131.36035,15.27,112427.9993,,,,0.008328103,-0.00084452
16-10-2012,41.212033,33.123846,buy,0,0,0,0,8.088187,0.16,132.691451,15.22,112381.2552,,,,0.010133202,-0.000415769
17-10-2012,41.813111,33.260902,buy,0,0,0,0,8.552209,0.15,133.293188,15.07,113030.886,,,,0.004534859,0.005780597
18-10-2012,41.923169,33.209506,buy,0,0,0,0,8.713663,0.15,132.946744,15.03,113273.067,,,,-0.002599113,0.002142609
19-10-2012,41.584531,32.97823,hold,0,0,0,0,8.606301,0.16,130.731262,16.969999,113101.2878,,,,-0.016664432,-0.001516505
22-10-2012,41.330555,32.695558,sell,42.3296,0.010347699,-1.7129,-0.000524168,8.634997,0.15,130.7495,16.620001,113147.2014,,,,0.000139508,0.000405951
23-10-2012,40.96652,32.438585,hold,0,0,0,0,8.527935,0.15,128.935176,18.83,112986.6084,,,,-0.013876336,-0.001419328
24-10-2012,40.754873,32.207309,sell,-11.0057,-0.002693189,23.1276,0.007129657,8.547564,0.17,128.570495,18.33,113016.0519,,,,-0.002828406,0.000260593
25-10-2012,41.144304,32.378625,buy,0,0,0,0,8.765679,0.16,128.944288,18.120001,113321.4129,,,,0.0029073,0.002701926
26-10-2012,41.178168,32.447153,sell,50.7953,0.012489558,-86.5145,-0.027393603,8.731015,0.16,128.871363,17.809999,113269.4169,,,,-0.000565554,-0.000458836
31-10-2012,41.55067,32.952533,sell,54.1821,0.013212295,-137.909,-0.043678797,8.598137,0.18,128.871363,18.6,113083.3877,,,,0,-0.00164236
01-11-2012,41.474477,32.858309,sell,42.3296,0.010311421,-134.4826,-0.042674623,8.616168,0.17,130.220702,16.690001,113106.828,,,,0.010470433,0.000207283
02-11-2012,41.034249,32.721257,hold,0,0,0,0,8.312992,0.16,129.062816,17.59,112743.0168,,,,-0.00889172,-0.003216527
05-11-2012,40.560157,32.001732,buy,0,0,0,0,8.558425,0.17,129.327222,18.42,113037.5364,,,,0.002048661,0.002612309
06-11-2012,40.424703,32.130217,sell,-79.5794,-0.019305784,-28.2669,-0.008875691,8.294486,0.16,130.33923,17.58,112694.4157,,,,0.007825174,-0.003035458
07-11-2012,39.476522,31.624836,buy,0,0,0,0,7.851686,0.16,127.385258,19.08,112163.0557,,,,-0.022663721,-0.004715052
08-11-2012,39.451122,31.573443,hold,0,0,0,0,7.877679,0.16,125.853565,18.49,112196.8466,,,,-0.012024099,0.000301266
09-11-2012,39.3326,31.366177,buy,0,0,0,0,7.966423,0.16,125.96298,18.610001,112312.2138,,,,0.000869383,0.001028257
12-11-2012,39.163282,31.469809,sell,-204.8751,-0.049712447,83.1724,0.025748747,7.693473,0.16,126.06327,16.68,111930.0838,,,,0.000796186,-0.00340239
13-11-2012,39.061692,31.737528,sell,-168.4716,-0.041346368,28.99,0.009051617,7.324164,0.16,125.625635,16.65,111449.9821,,,,-0.00347155,-0.0042893
14-11-2012,38.858512,31.504354,hold,0,0,0,0,7.354158,0.16,123.929839,17.92,111485.9749,,,,-0.013498805,0.00032295
15-11-2012,38.528339,31.193456,buy,0,0,0,0,7.334883,0.16,123.720147,17.99,111462.8449,,,,-0.001692022,-0.00020747
16-11-2012,39.027827,31.409357,buy,0,0,0,0,7.61847,0.16,124.330997,16.41,111831.508,,,,0.004937353,0.003307498
19-11-2012,38.604532,31.668438,buy,0,0,0,0,6.936094,0.16,126.847348,15.24,110876.1816,,,,0.020239128,-0.008542551
20-11-2012,38.477545,31.547534,buy,0,0,0,0,6.930011,0.16,126.902049,15.08,110867.0571,,,,0.000431235,-8.22945E-05
21-11-2012,38.342091,31.478447,buy,0,0,0,0,6.863644,0.16,127.13909,15.31,110760.8699,,,,0.001867905,-0.000957789
23-11-2012,38.206636,31.253908,sell,-265.8294,-0.065050742,101.3361,0.03140523,6.952728,0.16,128.871363,15.14,110912.3127,,,,0.013625023,0.001367295
26-11-2012,38.477545,31.435268,buy,0,0,0,0,7.042277,0.16,128.597845,15.5,111055.5911,,,,-0.002122411,0.001291817
27-11-2012,38.579135,31.677076,hold,0,0,0,0,6.902059,0.16,127.941407,15.92,110817.2205,,,,-0.00510458,-0.002146408
28-11-2012,38.731522,31.867071,buy,0,0,0,0,6.864451,0.16,128.971653,15.51,110753.2869,,,,0.008052483,-0.000576928
29-11-2012,38.782318,32.091607,hold,0,0,0,0,6.690711,0.16,129.573376,15.06,110440.5549,,,,0.004665545,-0.002823681
30-11-2012,39.23101,32.41114,sell,-220.1135,-0.053126262,22.4457,0.006877674,6.81987,0.16,129.600727,15.87,110673.0411,,,,0.000211085,0.00210508
03-12-2012,39.095556,32.247056,sell,-233.6589,-0.05639556,47.4201,0.014492139,6.8485,0.16,128.962527,16.639999,110721.7121,,,,-0.004924355,0.000439773
04-12-2012,38.697657,31.970702,sell,-237.0453,-0.057720041,69.9159,0.021400734,6.726955,0.17,128.780186,17.120001,110527.2401,,,,-0.001413907,-0.001756403
05-12-2012,39.222546,32.652952,sell,-184.5564,-0.044939102,29.1014,0.008833606,6.569594,0.16,129.008115,16.459999,110291.1986,,,,0.001769907,-0.002135596
06-12-2012,39.175479,32.506137,buy,0,0,0,0,6.669342,0.16,129.445736,16.58,110430.8458,,,,0.003392197,0.001266168
07-12-2012,39.27817,32.63568,buy,0,0,0,0,6.64249,0.16,129.837782,15.87,110390.5678,,,,0.003028651,-0.000364735
10-12-2012,39.432202,32.445685,hold,0,0,0,0,6.986517,0.16,129.892483,16.049999,110941.011,,,,0.000421303,0.004986325
11-12-2012,39.569119,32.497503,hold,0,0,0,0,7.071616,0.17,130.776851,15.57,111077.1694,,,,0.006808462,0.001227304
12-12-2012,39.509215,32.437051,buy,0,0,0,0,7.072164,0.17,130.840664,15.95,111078.0462,,,,0.000487953,7.89361E-06
13-12-2012,39.243939,32.212511,sell,-196.8094,-0.047755324,91.1335,0.027512958,7.031428,0.16,130.038361,16.559999,111008.795,,,,-0.006131909,-0.000623446
14-12-2012,39.055677,31.99661,hold,0,0,0,0,7.059067,0.17,129.555152,16.99,111053.0174,,,,-0.003715896,0.000398368
17-12-2012,39.851509,32.532045,hold,0,0,0,0,7.319464,0.16,131.077719,16.34,111469.6526,,,,0.011752269,0.003751678
18-12-2012,40.108229,32.799764,buy,0,0,0,0,7.308465,0.17,132.53646,15.57,111452.0542,,,,0.011128825,-0.000157876
19-12-2012,39.637576,32.462958,buy,0,0,0,0,7.174618,0.17,131.551803,17.360001,111224.5143,,,,-0.007429329,-0.002041594
20-12-2012,39.731707,32.454323,buy,0,0,0,0,7.277384,0.17,132.308531,17.67,111409.4931,,,,0.005752319,0.001663112
21-12-2012,39.552004,32.376598,hold,0,0,0,0,7.175406,0.17,131.107544,17.84,111215.7349,,,,-0.00907717,-0.001739153
24-12-2012,39.380857,32.281601,sell,-243.2254,-0.058169649,97.9301,0.029443008,7.099256,0.18,130.703555,17.84,111071.0499,,,,-0.003081356,-0.00130094
26-12-2012,39.089907,31.867071,hold,0,0,0,0,7.222836,0.17,130.152639,19.48,111293.4939,,,,-0.004215004,0.002002718
27-12-2012,39.038562,31.806618,buy,0,0,0,0,7.231944,0.17,129.978181,19.469999,111309.8883,,,,-0.001340411,0.000147308
28-12-2012,38.59358,31.504354,hold,0,0,0,0,7.089226,0.17,128.57336,21.790001,111038.7241,,,,-0.010808129,-0.00243612
31-12-2012,39.055677,31.823888,buy,0,0,0,0,7.231789,0.09,130.758644,18.02,111309.5938,,,,0.016996398,0.002439417
02-01-2013,40.056887,32.52341,buy,0,0,0,0,7.533477,0.17,134.110011,14.68,111912.9698,,,,0.025630176,0.005420701
03-01-2013,39.902855,32.445685,hold,0,0,0,0,7.45717,0.17,133.807009,14.56,111752.7251,,,,-0.002259354,-0.001431869
04-01-2013,39.937082,32.549317,sell,-198.6087,-0.047374448,66.0189,0.019879519,7.387765,0.16,134.394646,13.83,111606.9746,,,,0.004391676,-0.001304223
07-01-2013,39.286725,32.238422,hold,0,0,0,0,7.048303,0.16,134.027378,13.79,110928.0506,,,,-0.002732758,-0.006083168
08-01-2013,39.474988,32.074334,buy,0,0,0,0,7.400654,0.15,133.641742,13.62,111632.7526,,,,-0.002877293,0.006352784
09-01-2013,39.500659,32.126152,hold,0,0,0,0,7.374507,0.14,133.981466,13.81,111577.8439,,,,0.00254205,-0.000491869
10-01-2013,39.808723,32.583862,buy,0,0,0,0,7.224861,0.14,135.046563,13.49,111263.5873,,,,0.007949585,-0.002816479
11-01-2013,39.783052,32.842943,buy,0,0,0,0,6.940109,0.14,135.037386,13.36,110637.1329,,,,-6.79543E-05,-0.005630363
14-01-2013,39.62902,32.868854,sell,-151.5284,-0.036828524,-49.0229,-0.015140513,6.760166,0.14,134.945562,13.52,110223.264,,,,-0.000679989,-0.003740778
15-01-2013,39.543445,32.851581,sell,-101.6712,-0.025066767,-84.9849,-0.026556344,6.691864,0.15,135.037386,13.55,110072.9996,,,,0.000680452,-0.001363273
16-01-2013,39.355186,32.627042,buy,0,0,0,0,6.728144,0.14,135.019019,13.42,110149.1876,,,,-0.000136014,0.000692159
17-01-2013,39.226824,32.773857,sell,-24.9698,-0.006325228,-114.9021,-0.036332868,6.452967,0.14,135.891291,13.57,109543.7982,,,,0.006460364,-0.005496086
18-01-2013,39.603346,32.912033,hold,0,0,0,0,6.691313,0.14,136.194294,12.46,110044.3248,,,,0.002229746,0.004569192
22-01-2013,39.988427,33.300657,sell,65.5827,0.016673879,-193.448,-0.061674077,6.68777,0.14,136.928844,12.43,110036.8845,,,,0.005393398,-6.76118E-05
23-01-2013,39.783052,33.292019,hold,0,0,0,0,6.491033,0.13,137.149199,12.46,109643.4105,,,,0.001609266,-0.003575837
24-01-2013,39.911411,33.317929,hold,0,0,0,0,6.593482,0.15,137.185935,12.69,109848.3085,,,,0.000267854,0.001868767
25-01-2013,39.979871,33.482013,buy,0,0,0,0,6.497858,0.14,137.957206,12.89,109657.0605,,,,0.005622085,-0.001741019
28-01-2013,39.714592,33.266112,sell,118.6253,0.030789103,-207.2656,-0.066445219,6.44848,0.14,137.79194,13.57,109553.3667,,,,-0.001197951,-0.000945619
29-01-2013,39.825839,33.577011,buy,0,0,0,0,6.248828,0.12,138.333665,13.31,109154.0627,,,,0.003931471,-0.003644835
30-01-2013,39.87718,33.810185,sell,84.9353,0.021762754,-240.0828,-0.076436713,6.066995,0.12,137.79194,14.32,108772.2134,,,,-0.003916075,-0.00349826
31-01-2013,40.056887,34.051993,sell,145.2355,0.03762136,-238.3555,-0.075265948,6.004894,0.15,137.452202,14.38,108648.0114,,,,-0.002465587,-0.001141854
01-02-2013,40.364948,34.371527,sell,188.7403,0.049052064,-282.3993,-0.089515491,5.993421,0.14,138.866214,12.9,108626.2127,,,,0.0102873,-0.000200636
04-02-2013,40.082558,34.198805,buy,0,0,0,0,5.883753,0.13,137.305289,14.67,108428.8103,,,,-0.011240495,-0.001817263
05-02-2013,40.23659,34.285167,sell,189.4499,0.049410425,-280.672,-0.08916323,5.951423,0.13,138.691756,13.72,108557.3833,,,,0.010097696,0.001185783
06-02-2013,40.330721,34.30244,hold,0,0,0,0,6.028281,0.13,138.792757,13.41,108695.7277,,,,0.000728241,0.00127439
07-02-2013,40.219475,34.544249,hold,0,0,0,0,5.675226,0.13,138.609123,13.5,108060.2287,,,,-0.001323081,-0.005846587
08-02-2013,40.416293,34.596066,buy,0,0,0,0,5.820227,0.14,139.380395,13.02,108321.2305,,,,0.005564367,0.002415336
11-02-2013,40.621671,34.665153,hold,0,0,0,0,5.956518,0.14,139.35285,12.94,108580.1834,,,,-0.000197625,0.002390602
12-02-2013,40.955406,34.77838,hold,0,0,0,0,6.177026,0.13,139.582396,12.64,108999.1486,,,,0.001647229,0.003858579
13-02-2013,40.981077,34.699992,hold,0,0,0,0,6.281085,0.14,139.701751,12.98,109196.8607,,,,0.000855086,0.001813887
14-02-2013,40.955406,34.360308,sell,247.7861,0.064397586,-292.504,-0.093049628,6.595098,0.14,139.830296,12.66,109793.4854,,,,0.000920139,0.005463753
15-02-2013,41.006748,34.647731,buy,0,0,0,0,6.359017,0.16,139.66503,12.46,109368.5396,,,,-0.001181904,-0.00387041
19-02-2013,41.657108,35.022255,buy,0,0,0,0,6.634853,0.15,140.711759,12.31,109892.628,,,,0.007494568,0.004791948
20-02-2013,41.717009,34.952578,buy,0,0,0,0,6.764431,0.15,138.958024,14.68,110151.784,,,,-0.012463315,0.002358266
21-02-2013,41.537306,34.943866,hold,0,0,0,0,6.59344,0.16,138.113296,15.22,109792.7029,,,,-0.006079016,-0.003259875
22-02-2013,41.913827,35.161612,hold,0,0,0,0,6.752215,0.16,139.463028,14.17,110126.1304,,,,0.009772643,0.003036882
25-02-2013,41.49452,35.022255,sell,276.2998,0.071337191,-315.5184,-0.099010794,6.472265,0.15,136.809476,18.99,109538.2354,,,,-0.019026921,-0.005338379
26-02-2013,41.460289,35.213872,hold,0,0,0,0,6.246417,0.14,137.746028,16.870001,109086.5394,,,,0.006845666,-0.004123638
27-02-2013,41.828255,35.501295,buy,0,0,0,0,6.32696,0.14,139.481396,14.73,109247.6254,,,,0.012598316,0.001476681
28-02-2013,41.794025,35.971627,buy,0,0,0,0,5.822398,0.14,139.205937,15.51,108188.0452,,,,-0.00197488,-0.009698885
01-03-2013,41.982287,35.980339,buy,0,0,0,0,6.001948,0.14,139.66503,15.36,108583.0552,,,,0.003297941,0.003651143
04-03-2013,42.350253,36.354862,buy,0,0,0,0,5.995391,0.16,140.408757,14.01,108567.9741,,,,0.005325077,-0.00013889
05-03-2013,42.538512,36.502928,hold,0,0,0,0,6.035584,0.15,141.666665,13.48,108664.4373,,,,0.0089589,0.000888505
06-03-2013,42.478611,36.171953,buy,0,0,0,0,6.306658,0.15,141.85949,13.53,109315.0149,,,,0.001361118,0.005987033
07-03-2013,42.242586,35.788721,buy,0,0,0,0,6.453865,0.16,142.11658,13.06,109683.0324,,,,0.001812286,0.003366578
08-03-2013,42.415499,36.050016,buy,0,0,0,0,6.365483,0.15,142.722585,12.59,109453.2392,,,,0.00426414,-0.002095066
11-03-2013,42.76997,36.259053,buy,0,0,0,0,6.510917,0.16,143.264311,11.56,109845.911,,,,0.003795657,0.003587576
12-03-2013,42.536538,36.171953,sell,336.1059,0.085794969,-366.5816,-0.112773043,6.364585,0.15,142.942941,12.27,109436.1814,,,,-0.002243196,-0.00373004
13-03-2013,42.72674,36.128404,buy,0,0,0,0,6.598336,0.14,143.144942,11.83,110067.3091,,,,0.001413158,0.005767084
14-03-2013,42.76997,36.067436,hold,0,0,0,0,6.702534,0.15,143.907037,11.3,110359.0635,,,,0.005323939,0.002650691
15-03-2013,42.882361,36.032596,buy,0,0,0,0,6.849765,0.16,143.717057,11.3,110771.3103,,,,-0.001320158,0.003735505
18-03-2013,42.597057,35.83227,buy,0,0,0,0,6.764787,0.16,142.923906,13.36,110524.8741,,,,-0.005518837,-0.002224729
19-03-2013,42.562474,35.788721,buy,0,0,0,0,6.773753,0.15,142.591889,14.39,110551.7721,,,,-0.002323033,0.000243366
20-03-2013,42.80455,36.093564,sell,352.638,0.089779641,-345.7884,-0.105954097,6.710986,0.15,143.58794,12.67,110357.1944,,,,0.006985327,-0.00176006
21-03-2013,42.761323,36.023887,buy,0,0,0,0,6.737436,0.16,142.361322,13.99,110436.5444,,,,-0.008542626,0.000719029
22-03-2013,42.942881,36.171953,buy,0,0,0,0,6.770928,0.15,143.504939,13.57,110540.3696,,,,0.0080332,0.000940134
25-03-2013,42.718095,36.006467,sell,320.888,0.081218521,-356.9416,-0.110041323,6.711628,0.15,142.905457,13.74,110350.6096,,,,-0.004177431,-0.001716658
26-03-2013,43.271416,36.459379,hold,0,0,0,0,6.812037,0.14,144.049074,12.77,110661.8775,,,,0.008002613,0.002820718
27-03-2013,43.444329,36.563896,hold,0,0,0,0,6.880433,0.12,144.049074,13.15,110873.9051,,,,0,0.001915995
28-03-2013,44.231082,37.356491,buy,0,0,0,0,6.874591,0.13,144.491759,12.7,110855.7949,,,,0.003073154,-0.000163341
01-04-2013,44.170563,37.069068,sell,406.2334,0.101284303,-426.9304,-0.130162644,7.101495,0.16,143.919957,13.58,111581.8877,,,,-0.003957333,0.006549886
02-04-2013,44.326185,37.103905,buy,0,0,0,0,7.22228,0.15,144.630108,12.76,111956.3212,,,,0.004934347,0.003355684
03-04-2013,44.360768,37.016808,hold,0,0,0,0,7.34396,0.14,143.163691,14.21,112345.6972,,,,-0.010139085,0.003477928
04-04-2013,44.801694,37.147457,buy,0,0,0,0,7.654237,0.14,143.744724,13.89,113338.5836,,,,0.004058522,0.008837779
05-04-2013,44.974607,37.321651,buy,0,0,0,0,7.652956,0.15,143.099139,13.92,113334.3563,,,,-0.004491191,-3.7298E-05
08-04-2013,45.035127,37.617786,hold,0,0,0,0,7.417341,0.15,144.067524,13.19,112533.2653,,,,0.006767231,-0.007068386
09-04-2013,44.395348,37.46972,buy,0,0,0,0,6.925628,0.15,144.565542,12.84,110861.4411,,,,0.003456837,-0.014856267
10-04-2013,45.043771,37.626497,sell,540.6195,0.136390656,-516.3539,-0.159059412,7.417274,0.15,146.336295,12.36,112582.2021,,,,0.01224879,0.015521727
11-04-2013,45.121582,37.626497,buy,0,0,0,0,7.495085,0.15,146.815879,12.24,112846.7595,,,,0.003277273,0.002349904
12-04-2013,45.476053,37.96618,buy,0,0,0,0,7.509873,0.15,146.456195,12.06,112898.5175,,,,-0.002449898,0.000458657
15-04-2013,44.447223,37.304234,buy,0,0,0,0,7.142989,0.15,143.062241,17.27,111577.7351,,,,-0.023173851,-0.011698846
16-04-2013,45.026482,37.661338,hold,0,0,0,0,7.365144,0.15,145.174243,13.96,112399.7086,,,,0.014762819,0.007366824
17-04-2013,44.6893,37.278103,buy,0,0,0,0,7.411197,0.15,143.053023,16.51,112570.1047,,,,-0.014611545,0.001515983
18-04-2013,44.870861,37.43488,buy,0,0,0,0,7.435981,0.15,142.158422,17.559999,112664.2839,,,,-0.006253632,0.000836627
19-04-2013,45.657614,37.983601,buy,0,0,0,0,7.674013,0.15,143.394258,14.97,113592.6087,,,,0.008693372,0.008239743
22-04-2013,45.519283,37.96618,hold,0,0,0,0,7.553103,0.15,144.030625,14.39,113108.9687,,,,0.004437883,-0.004257671
23-04-2013,45.406889,38.140378,hold,0,0,0,0,7.266511,0.14,145.515477,13.48,111962.6007,,,,0.01030928,-0.010135076
24-04-2013,45.605739,38.314575,buy,0,0,0,0,7.291164,0.13,145.60771,13.61,112061.2127,,,,0.000633836,0.000880758
25-04-2013,46.072604,38.445221,buy,0,0,0,0,7.627383,0.13,146.197961,13.62,113439.7106,,,,0.004053707,0.012301294
26-04-2013,45.994793,38.349412,hold,0,0,0,0,7.645381,0.13,145.939727,13.61,113515.3022,,,,-0.001766331,0.000666359
29-04-2013,46.746962,38.723935,buy,0,0,0,0,8.023027,0.13,146.917329,13.71,115101.4154,,,,0.00669867,0.013972682
30-04-2013,46.859357,39.142007,buy,0,0,0,0,7.71735,0.14,147.267781,13.52,113787.0043,,,,0.002385369,-0.011419591
01-05-2013,46.556757,38.619418,sell,682.505,0.171778424,-616.5095,-0.189962212,7.937339,0.14,145.976611,14.49,114754.9559,,,,-0.008767498,0.008506697
02-05-2013,46.409783,38.57587,sell,737.1221,0.188818968,-676.9252,-0.212825268,7.833913,0.15,147.332347,13.59,114310.2241,,,,0.009287351,-0.003875491
03-05-2013,46.608632,38.784904,buy,0,0,0,0,7.823728,0.14,148.826417,12.85,114267.4471,,,,0.010140814,-0.000374218
06-05-2013,46.280097,38.140378,hold,0,0,0,0,8.139719,0.14,149.20455,12.66,115626.2084,,,,0.002540765,0.011891062
07-05-2013,46.427075,38.506189,hold,0,0,0,0,7.920886,0.12,149.960817,12.83,114685.2265,,,,0.005068659,-0.008138137
08-05-2013,45.977501,38.175218,buy,0,0,0,0,7.802283,0.12,150.643286,12.66,114175.2336,,,,0.004550982,-0.004446893
09-05-2013,45.095646,37.565529,hold,0,0,0,0,7.530117,0.12,150.219051,13.13,112977.7032,,,,-0.002816156,-0.01048853
10-05-2013,45.432825,37.855237,buy,0,0,0,0,7.577588,0.12,150.707852,12.59,113186.5756,,,,0.003253922,0.001848793
13-05-2013,45.4847,37.530414,buy,0,0,0,0,7.954286,0.12,150.827737,12.55,114881.7166,,,,0.000795479,0.01497652
14-05-2013,45.821879,37.793784,buy,0,0,0,0,8.028095,0.11,152.386373,12.77,115221.238,,,,0.010333882,0.0029554
15-05-2013,46.089895,38.232737,hold,0,0,0,0,7.857158,0.12,153.207191,12.81,114417.8341,,,,0.005386427,-0.006972707
16-05-2013,45.752713,37.969366,buy,0,0,0,0,7.783347,0.11,152.487823,13.07,114070.9224,,,,-0.004695393,-0.003031972
17-05-2013,46.23687,38.364424,buy,0,0,0,0,7.872446,0.1,153.963458,12.45,114498.5976,,,,0.009677068,0.003749204
20-05-2013,46.133123,37.978144,sell,707.7446,0.18121427,-615.4256,-0.193384793,8.154979,0.1,153.954226,13.02,115883.0093,,,,-5.99623E-05,0.01209108
21-05-2013,46.245517,38.188842,hold,0,0,0,0,8.056675,0.09,154.175575,13.37,115411.1501,,,,0.001437759,-0.004071858
22-05-2013,45.277203,37.618203,buy,0,0,0,0,7.659,0.08,153.031958,13.82,113502.3101,,,,-0.007417628,-0.016539476
23-05-2013,44.844921,37.231926,hold,0,0,0,0,7.612995,0.08,152.589273,14.07,113276.8856,,,,-0.002892762,-0.001986079
24-05-2013,44.37806,36.854427,sell,432.1173,0.107875907,-433.1017,-0.133166141,7.523633,0.09,152.460156,13.99,112839.0118,,,,-0.000846174,-0.003865518
28-05-2013,44.455867,36.81931,hold,0,0,0,0,7.636557,0.09,153.373206,14.48,113381.047,,,,0.005988778,0.004803615
29-05-2013,43.599951,35.897511,buy,0,0,0,0,7.70244,0.08,152.377155,14.83,113697.2854,,,,-0.006494296,0.002789165
30-05-2013,44.058169,36.037976,buy,0,0,0,0,8.020193,0.08,152.939739,14.53,115254.2751,,,,0.00369205,0.013694168
31-05-2013,43.608595,35.82728,sell,413.3607,0.104714585,-375.2946,-0.117007761,7.781315,0.09,150.744736,16.299999,114059.8851,,,,-0.014352078,-0.010363086
03-06-2013,43.669114,36.029198,sell,386.0391,0.096973495,-344.5336,-0.105737497,7.639916,0.1,151.574786,16.280001,113367.03,,,,0.005506328,-0.006074485
04-06-2013,43.504848,35.836058,buy,0,0,0,0,7.66879,0.11,150.846186,16.27,113505.6252,,,,-0.004806868,0.001222535
05-06-2013,42.9083,35.449781,hold,0,0,0,0,7.458519,0.09,148.734198,17.5,112475.2973,,,,-0.014000937,-0.009077329
06-06-2013,43.368628,35.958964,buy,0,0,0,0,7.409664,0.1,150.080702,16.629999,112235.9078,,,,0.009053089,-0.002128374
07-06-2013,43.560793,36.222335,hold,0,0,0,0,7.338458,0.09,151.989804,15.14,111879.8778,,,,0.012720503,-0.003172158
10-06-2013,43.316217,36.099429,sell,353.3165,0.088810808,-325.6486,-0.099153295,7.216788,0.09,151.989804,15.44,111271.5278,,,,0,-0.005437528
11-06-2013,42.931884,35.897511,buy,0,0,0,0,7.034373,0.09,150.421951,17.07,110377.6943,,,,-0.010315514,-0.008032904
12-06-2013,42.42526,35.449781,sell,307.0074,0.078009389,-282.2739,-0.086515321,6.975479,0.08,149.176883,18.59,110083.2243,,,,-0.00827717,-0.00266784
13-06-2013,43.202663,36.160882,sell,322.2792,0.080610365,-267.8869,-0.080009198,7.041781,0.09,151.445669,16.41,110408.1041,,,,0.015208697,0.00295122
14-06-2013,43.202663,36.152104,buy,0,0,0,0,7.050559,0.1,150.49572,17.15,110450.2385,,,,-0.00627254,0.000381624
17-06-2013,43.359891,36.354022,buy,0,0,0,0,7.005869,0.11,151.657787,16.799999,110231.2575,,,,0.007721595,-0.001982621
18-06-2013,43.648143,36.520822,hold,0,0,0,0,7.127321,0.12,152.856738,16.610001,110838.5175,,,,0.007905634,0.005508964
19-06-2013,42.468934,35.546351,sell,264.3095,0.066366336,-196.934,-0.058651439,6.922583,0.1,150.744736,16.639999,109814.8275,,,,-0.013816872,-0.009235869
20-06-2013,41.490629,34.396295,buy,0,0,0,0,7.094334,0.1,147.009547,20.49,110656.4074,,,,-0.024778238,0.007663627
21-06-2013,42.058397,34.861584,sell,197.5839,0.049294234,-66.2779,-0.01938018,7.196813,0.1,147.481475,18.9,111168.8024,,,,0.003210186,0.004630505
24-06-2013,41.892433,34.958154,buy,0,0,0,0,6.934279,0.1,145.617898,20.110001,109882.3858,,,,-0.012636007,-0.011571741
25-06-2013,42.346646,35.353211,sell,193.0353,0.047761753,-75.7145,-0.021885292,6.993435,0.09,147.0179,18.469999,110178.1658,,,,0.009614217,0.002691787
26-06-2013,42.669835,35.721929,sell,166.3087,0.040556423,-107.4198,-0.031003415,6.947906,0.09,148.473516,17.209999,109955.0737,,,,0.009900944,-0.00202483
27-06-2013,42.661102,35.976523,sell,100.3994,0.024101385,-95.4268,-0.027247474,6.684579,0.09,149.345037,16.860001,108691.1041,,,,0.005869875,-0.011495328
28-06-2013,42.888207,35.985303,buy,0,0,0,0,6.902904,0.07,148.733116,16.860001,109717.2316,,,,-0.004097364,0.009440768
01-07-2013,42.661102,35.37077,buy,0,0,0,0,7.290332,0.1,149.604638,16.370001,111576.886,,,,0.005859637,0.01694952
02-07-2013,42.617428,35.484895,buy,0,0,0,0,7.132533,0.1,149.465571,16.440001,110803.6709,,,,-0.000929563,-0.006929886
03-07-2013,42.416527,35.379547,buy,0,0,0,0,7.03698,0.1,149.530464,16.200001,110325.9059,,,,0.000434167,-0.004311816
