Date,priceA,priceB,action,abs_return_A,pct_return_A,abs_return_B,pct_return_B,spread,interest_rate,spy,vix,port_val,,,,,,,,,
26-05-2005,24.706882,12.677951,buy,0,0,0,0,12.028931,3.01,94.026249,12.24,104386.0593,,,,,,,,,
27-05-2005,24.921518,12.744641,buy,0,0,0,0,12.176877,3.01,94.182892,12.15,104563.5945,,,,,,,,,
31-05-2005,25.118268,12.74113,hold,0,0,0,0,12.377138,3.09,93.579811,13.29,104823.9338,,,,,,,,,
01-06-2005,25.35675,12.955238,hold,0,0,0,0,12.401512,3.02,94.378699,12.36,104855.62,,,,,,,,,
02-06-2005,25.338864,12.941198,hold,0,0,0,0,12.397666,3,94.582339,11.84,104850.6202,,,,,,,,,
03-06-2005,25.386562,12.934177,hold,0,0,0,0,12.452385,2.99,94.104571,12.15,104921.7549,,,,,,,,,
06-06-2005,25.464068,12.962258,sell,324.9338,0.146269525,-73.6199,-0.060215561,12.50181,3,94.018416,12.28,104986.0074,,,,,,,,,
07-06-2005,25.195773,13.021926,hold,0,0,0,0,12.173847,2.96,94.088903,12.39,104592.4518,,,,,,,,,
08-06-2005,25.183739,12.927159,sell,268.2826,0.119231873,-67.3194,-0.054936831,12.25658,2.96,93.916598,12.7,104691.7314,,,,,,,,,
09-06-2005,25.292056,12.983318,sell,299.9818,0.134567826,-84.4463,-0.06956694,12.308738,3.01,94.363037,12.08,104749.1052,,,,,,,,,
10-06-2005,25.352234,13.021926,sell,282.7475,0.125527425,-74.3544,-0.060557165,12.330308,3.01,94.143729,11.96,104770.6752,,,,,,,,,
13-06-2005,25.556833,13.120206,sell,262.6652,0.11454999,-61.5093,-0.04918732,12.436627,3.04,94.441358,11.65,104866.3623,,,,,,,,,
14-06-2005,25.66515,13.158816,buy,0,0,0,0,12.506334,3.01,94.66066,11.79,104922.1279,,,,,,,,,
15-06-2005,25.683202,13.021926,sell,229.9901,0.098356558,-66.3316,-0.053672379,12.661276,3.05,94.840799,11.46,105061.5757,,,,,,,,,
16-06-2005,25.803555,12.969278,buy,0,0,0,0,12.834277,3,95.083603,11.15,105199.9765,,,,,,,,,
17-06-2005,26.056294,13.050007,hold,0,0,0,0,13.006287,2.99,95.435901,11.48,105354.7855,,,,,,,,,
20-06-2005,26.02019,13.032457,buy,0,0,0,0,12.987733,3.01,95.467357,11.47,105338.0869,,,,,,,,,
21-06-2005,25.845678,13.028946,hold,0,0,0,0,12.816732,2.96,95.522404,11.08,105167.0859,,,,,,,,,
22-06-2005,25.966031,13.025437,sell,211.7688,0.088798119,-67.7421,-0.054860716,12.940594,2.93,95.601042,11.05,105290.9479,,,,,,,,,
23-06-2005,25.996119,13.035966,sell,181.9862,0.075274762,-77.921,-0.063573918,12.960153,3.05,94.256321,12.13,105308.551,,,,,,,,,
24-06-2005,25.556833,13.109675,hold,0,0,0,0,12.447158,3.07,93.564303,12.18,104898.155,,,,,,,,,
27-06-2005,25.562849,13.092126,buy,0,0,0,0,12.470723,3.17,93.697987,12.52,104917.007,,,,,,,,,
28-06-2005,25.707273,13.446632,hold,0,0,0,0,12.260641,3.17,94.484374,11.58,104727.9332,,,,,,,,,
29-06-2005,25.695238,13.667758,buy,0,0,0,0,12.02748,3.2,94.23273,11.77,104518.0883,,,,,,,,,
30-06-2005,25.701254,13.688818,sell,120.9005,0.04936276,-114.7755,-0.091519754,12.012436,3.35,93.721578,12.04,104503.0443,,,,,,,,,
01-07-2005,25.737361,13.730937,buy,0,0,0,0,12.006424,3.36,93.996812,11.4,104497.6335,,,,,,,,,
05-07-2005,25.881782,13.650208,buy,0,0,0,0,12.231574,3.27,94.751742,11.68,104722.7835,,,,,,,,,
06-07-2005,25.604973,13.53789,buy,0,0,0,0,12.067083,2.99,93.957496,12.27,104541.8434,,,,,,,,,
07-07-2005,25.695238,13.53789,hold,0,0,0,0,12.157348,3.18,94.327093,12.49,104650.1614,,,,,,,,,
08-07-2005,26.02019,13.688818,sell,153.9865,0.062902147,-117.9345,-0.094276154,12.331372,3.22,95.404445,11.45,104858.9902,,,,,,,,,
11-07-2005,26.110453,13.794116,buy,0,0,0,0,12.316337,3.23,95.892007,11.28,104842.4517,,,,,,,,,
12-07-2005,26.116472,13.839746,sell,155.2678,0.063210024,-148.8221,-0.120488847,12.276726,3.23,96.14365,10.95,104794.9185,,,,,,,,,
13-07-2005,26.098417,13.850275,sell,139.1535,0.056321757,-117.2324,-0.092469517,12.248142,3.27,96.277335,10.84,104763.4761,,,,,,,,,
14-07-2005,25.749396,13.751997,sell,82.7878,0.033219405,-100.7356,-0.079041536,11.997399,3.32,96.654803,10.81,104512.7331,,,,,,,,,
15-07-2005,25.857714,13.744977,buy,0,0,0,0,12.112737,3.32,96.59975,10.33,104616.5373,,,,,,,,,
18-07-2005,25.66515,13.839746,sell,0,0,-68.093,-0.051747057,11.825404,3.19,96.214422,10.77,104329.2043,,,,,,,,,
19-07-2005,25.719309,13.811666,sell,-8.4246,-0.003264899,-84.2388,-0.064952575,11.907643,3.13,96.7413,10.45,104403.2194,,,,,,,,,
20-07-2005,25.695238,13.794116,sell,-32.4952,-0.012488456,-76.1659,-0.058443239,11.901122,3.25,97.071587,10.23,104398.0026,,,,,,,,,
21-07-2005,25.48462,13.653719,hold,0,0,0,0,11.830901,3.27,96.505388,10.97,104348.8479,,,,,,,,,
22-07-2005,25.623027,13.671268,hold,0,0,0,0,11.951759,3.25,97.150224,10.52,104433.4485,,,,,,,,,
25-07-2005,25.298075,13.730937,buy,0,0,0,0,11.567138,3.28,96.87499,11.1,104164.2138,,,,,,,,,
26-07-2005,25.123563,13.829217,buy,0,0,0,0,11.294346,3.25,96.992944,10.99,103945.9802,,,,,,,,,
27-07-2005,25.213829,13.959085,sell,-34.902,-0.013653408,-86.6959,-0.066219879,11.254744,3.27,97.346821,10.36,103910.3384,,,,,,,,,
28-07-2005,25.28002,14.095972,sell,-41.5218,-0.016159337,-42.8214,-0.03133023,11.184048,3.27,97.960202,10.52,103853.7816,,,,,,,,,
29-07-2005,25.292056,14.092463,sell,-44.5305,-0.01730189,-36.1526,-0.026329303,11.199593,3.31,97.307499,11.57,103864.6631,,,,,,,,,
01-08-2005,24.882858,14.053853,hold,0,0,0,0,10.829005,3.3,97.236728,12.08,103642.3103,,,,,,,,,
02-08-2005,25.039317,14.183721,buy,0,0,0,0,10.855596,3.2,97.818652,11.75,103658.2649,,,,,,,,,
03-08-2005,25.249933,14.092463,buy,0,0,0,0,11.15747,3.35,98.078161,11.83,103869.5767,,,,,,,,,
04-08-2005,25.051353,14.029284,sell,-83.0429,-0.032085465,-37.9076,-0.027770712,11.022069,3.44,97.291774,12.52,103761.2559,,,,,,,,,
05-08-2005,24.750472,13.759017,buy,0,0,0,0,10.991455,3.49,96.631206,12.48,103739.8261,,,,,,,,,
08-08-2005,24.34729,13.386962,buy,0,0,0,0,10.960328,3.5,96.450341,13.21,103714.9245,,,,,,,,,
09-08-2005,24.311186,13.453652,sell,-129.3787,-0.050528739,8.4238,0.006222388,10.857534,3.47,97.032265,12.4,103622.4099,,,,,,,,,
10-08-2005,24.419503,13.347745,sell,-169.095,-0.064761419,44.6371,0.032359522,11.071758,3.48,96.985084,12.38,103793.7891,,,,,,,,,
11-08-2005,24.545872,13.45718,sell,-131.1842,-0.0507331,28.7797,0.02093834,11.088692,3.51,97.370412,12.42,103805.6429,,,,,,,,,
12-08-2005,24.431536,13.524255,hold,0,0,0,0,10.907281,3.55,96.772756,12.74,103696.7963,,,,,,,,,
15-08-2005,24.612067,13.577208,buy,0,0,0,0,11.034859,3.61,97.370412,12.26,103773.3431,,,,,,,,,
16-08-2005,24.22092,13.390107,buy,0,0,0,0,10.830813,3.46,96.104329,13.52,103630.5109,,,,,,,,,
17-08-2005,24.190833,13.319502,sell,-110.7242,-0.043767836,41.1435,0.029964088,10.871331,3.57,96.096463,13.3,103662.9253,,,,,,,,,
18-08-2005,24.587996,13.323033,buy,0,0,0,0,11.264963,3.5,96.088604,13.42,103938.4677,,,,,,,,,
19-08-2005,24.828699,13.432469,buy,0,0,0,0,11.39623,3.54,96.308791,13.42,104043.4813,,,,,,,,,
22-08-2005,24.943035,13.545436,buy,0,0,0,0,11.397599,3.51,96.308791,13.42,104044.7134,,,,,,,,,
23-08-2005,25.111528,13.676055,buy,0,0,0,0,11.435473,3.49,96.127919,13.34,104082.5874,,,,,,,,,
24-08-2005,24.768524,13.59839,sell,-35.5039,-0.014131714,23.0827,0.016691256,11.170134,3.5,95.270761,14.17,103790.7145,,,,,,,,,
25-08-2005,24.997194,13.75725,sell,-4.2123,-0.001682274,42.6471,0.030067639,11.239944,3.55,95.616767,13.73,103860.5245,,,,,,,,,
26-08-2005,25.003211,13.637222,hold,0,0,0,0,11.365989,3.54,94.96407,13.72,103973.965,,,,,,,,,
29-08-2005,25.286039,13.76784,buy,0,0,0,0,11.518199,3.54,95.69541,13.52,104110.954,,,,,,,,,
30-08-2005,25.237897,13.626631,sell,-1.2036,-0.000476675,46.5832,0.0330554,11.611266,3.52,95.192123,13.65,104204.021,,,,,,,,,
31-08-2005,25.508691,13.827853,sell,75.8219,0.030634527,-6.8836,-0.005002974,11.680838,3.63,96.395294,12.6,104266.6358,,,,,,,,,
01-09-2005,25.743377,13.997304,buy,0,0,0,0,11.746073,3.57,96.324516,13.15,104318.8238,,,,,,,,,
02-09-2005,25.683202,13.849035,hold,0,0,0,0,11.834167,3.49,96.15151,13.57,104398.1084,,,,,,,,,
06-09-2005,25.749396,13.962001,sell,140.2106,0.057587764,-57.5039,-0.042955153,11.787395,3.57,97.276043,12.93,104356.0136,,,,,,,,,
07-09-2005,25.518623,13.873746,hold,0,0,0,0,11.644877,3.48,97.44119,12.52,104241.9992,,,,,,,,,
08-09-2005,25.688665,13.732538,sell,107.6598,0.043742689,-15.533,-0.011440496,11.956127,3.49,97.118768,12.93,104490.9992,,,,,,,,,
09-09-2005,25.907293,13.965532,buy,0,0,0,0,11.941761,3.49,97.983793,11.98,104480.943,,,,,,,,,
12-09-2005,25.925511,14.110271,sell,170.4591,0.070376806,-72.0164,-0.053783289,11.81524,3.5,97.787196,11.65,104379.7262,,,,,,,,,
13-09-2005,25.955877,13.969062,buy,0,0,0,0,11.986815,3.45,97.244593,12.39,104499.8287,,,,,,,,,
14-09-2005,25.974096,14.159694,buy,0,0,0,0,11.814402,3.54,96.890715,12.91,104361.8983,,,,,,,,,
15-09-2005,25.955877,14.120861,hold,0,0,0,0,11.835016,3.67,96.843534,12.49,104380.4509,,,,,,,,,
16-09-2005,26.308109,14.110271,sell,172.0113,0.06995743,-78.7238,-0.059088497,12.197838,3.62,97.532179,11.22,104706.9907,,,,,,,,,
19-09-2005,26.059117,14.032606,hold,0,0,0,0,12.026511,3.62,97.208385,12.14,104569.9291,,,,,,,,,
20-09-2005,25.785833,13.944351,sell,95.7134,0.038549503,-51.1882,-0.038107812,11.841482,3.67,96.387067,12.64,104421.9059,,,,,,,,,
21-09-2005,25.360724,13.944351,sell,41.7689,0.016745717,-39.8915,-0.029450141,11.416373,3.72,95.48677,13.79,104124.3296,,,,,,,,,
22-09-2005,25.014565,13.76431,sell,-9.6963,-0.003861294,-8.8255,-0.00645325,11.250255,3.77,95.82635,13.33,104024.6588,,,,,,,,,
23-09-2005,25.044932,13.760779,buy,0,0,0,0,11.284153,3.76,95.905329,12.96,104041.6078,,,,,,,,,
26-09-2005,25.366799,13.785491,hold,0,0,0,0,11.581308,3.83,96.015891,13.04,104219.9008,,,,,,,,,
27-09-2005,25.34858,13.827853,buy,0,0,0,0,11.520727,3.73,95.9922,12.76,104183.5522,,,,,,,,,
28-09-2005,25.512549,13.856095,hold,0,0,0,0,11.656454,3.76,96.086964,12.63,104278.5611,,,,,,,,,
29-09-2005,25.506477,14.173815,buy,0,0,0,0,11.332662,3.82,96.868805,12.24,104051.9067,,,,,,,,,
30-09-2005,25.652229,14.092619,buy,0,0,0,0,11.55961,3.93,97.168902,11.92,104233.4651,,,,,,,,,
03-10-2005,25.986242,14.26207,hold,0,0,0,0,11.724172,3.87,96.821417,12.46,104381.5709,,,,,,,,,
04-10-2005,25.870854,14.110271,hold,0,0,0,0,11.760583,3.75,95.731586,13.2,104414.3408,,,,,,,,,
05-10-2005,25.18461,13.626631,hold,0,0,0,0,11.557979,3.75,94.475905,14.55,104231.9972,,,,,,,,,
06-10-2005,24.972055,13.453651,buy,0,0,0,0,11.518404,3.76,94.13632,14.96,104196.3797,,,,,,,,,
07-10-2005,24.959908,13.428939,sell,-32.6131,-0.012897671,33.8901,0.024615408,11.530969,3.73,94.460113,14.59,104208.9447,,,,,,,,,
10-10-2005,24.583385,13.407758,buy,0,0,0,0,11.175627,3.73,93.66248,15.55,103889.1369,,,,,,,,,
11-10-2005,24.437635,13.545436,buy,0,0,0,0,10.892199,3.72,93.528227,15.63,103605.7089,,,,,,,,,
12-10-2005,24.018598,13.344214,buy,0,0,0,0,10.674384,3.36,92.793774,16.219999,103366.1124,,,,,,,,,
13-10-2005,23.520615,13.203006,hold,0,0,0,0,10.317609,3.75,92.738493,16.469999,102937.9824,,,,,,,,,
14-10-2005,23.623857,13.231247,buy,0,0,0,0,10.39261,3.77,93.717761,14.87,103027.9836,,,,,,,,,
17-10-2005,23.739242,13.344214,buy,0,0,0,0,10.395028,3.82,94.065246,14.67,103031.127,,,,,,,,,
18-10-2005,23.295916,13.157113,buy,0,0,0,0,10.138803,3.71,93.046488,15.33,102672.412,,,,,,,,,
19-10-2005,23.563126,13.224186,hold,0,0,0,0,10.33894,3.71,94.594367,13.5,102972.6175,,,,,,,,,
20-10-2005,23.216966,13.125341,sell,-252.6411,-0.09813829,87.1963,0.062295068,10.091625,3.77,92.928027,16.110001,102601.645,,,,,,,,,
21-10-2005,23.587418,13.294791,buy,0,0,0,0,10.292627,3.76,93.291304,16.129999,102883.0478,,,,,,,,,
24-10-2005,24.14613,13.44659,buy,0,0,0,0,10.69954,3.76,94.736519,14.74,103493.4173,,,,,,,,,
25-10-2005,24.00038,13.467772,buy,0,0,0,0,10.532608,3.74,94.546985,14.53,103226.3261,,,,,,,,,
26-10-2005,23.793899,13.248898,hold,0,0,0,0,10.545001,3.75,94.270579,14.59,103247.3942,,,,,,,,,
27-10-2005,23.678514,13.008843,hold,0,0,0,0,10.669671,3.85,93.267613,16.02,103459.3332,,,,,,,,,
28-10-2005,23.842482,13.326563,hold,0,0,0,0,10.515919,3.9,94.610165,14.25,103197.9548,,,,,,,,,
31-10-2005,24.091473,13.354805,hold,0,0,0,0,10.736668,4.02,94.870773,15.32,103573.2281,,,,,,,,,
01-11-2005,23.769607,13.12887,sell,-213.7686,-0.082512905,83.6662,0.059909068,10.640737,3.99,95.155077,14.85,103410.1454,,,,,,,,,
02-11-2005,24.291883,13.358335,buy,0,0,0,0,10.933548,3.99,96.150144,13.48,103878.643,,,,,,,,,
03-11-2005,24.018598,13.273609,sell,-193.7279,-0.074637393,69.5453,0.049785233,10.744989,4.01,96.560803,13,103558.0927,,,,,,,,,
04-11-2005,24.085401,13.400697,sell,-188.8695,-0.072714561,75.8997,0.053602641,10.684704,4,96.434449,13.17,103461.6367,,,,,,,,,
07-11-2005,23.945723,13.220657,sell,-109.9209,-0.043889478,54.0122,0.03925083,10.725066,3.99,96.529219,13.1,103522.1797,,,,,,,,,
08-11-2005,23.945723,13.103471,buy,0,0,0,0,10.842252,3.95,96.529219,13.08,103686.2401,,,,,,,,,
09-11-2005,24.334393,13.327188,sell,-101.4187,-0.040009618,50.0665,0.036206995,11.007205,4.02,96.655574,12.8,103933.6696,,,,,,,,,
10-11-2005,24.091473,13.259718,hold,0,0,0,0,10.831755,3.98,97.405819,11.9,103688.0396,,,,,,,,,
11-11-2005,23.988234,13.181594,hold,0,0,0,0,10.80664,3.98,97.737512,11.63,103652.8786,,,,,,,,,
14-11-2005,23.970016,13.114124,hold,0,0,0,0,10.855892,4.03,97.682231,12.18,103721.8314,,,,,,,,,
15-11-2005,23.73317,13.078614,buy,0,0,0,0,10.654556,3.97,97.326847,12.23,103439.961,,,,,,,,,
16-11-2005,23.824263,12.979183,sell,-168.2214,-0.065952425,119.4632,0.084284436,10.84508,3.96,97.52428,12.26,103725.747,,,,,,,,,
17-11-2005,23.721024,13.43017,buy,0,0,0,0,10.290854,3.98,98.432476,11.25,102949.8306,,,,,,,,,
18-11-2005,23.781753,13.604173,sell,-187.0476,-0.072916704,48.8446,0.034659704,10.17758,4,98.819444,11.12,102779.9196,,,,,,,,,
21-11-2005,24.00038,13.604173,sell,-97.1675,-0.038910494,-15.0522,-0.01118819,10.396207,4.03,99.31698,10.82,103085.9974,,,,,,,,,
22-11-2005,23.95787,13.558008,sell,-62.5515,-0.025444624,-15.025,-0.011206199,10.399862,3.99,99.743437,10.6,103090.7489,,,,,,,,,
23-11-2005,24.097548,13.636133,sell,-34.0087,-0.013916527,-9.0697,-0.006695761,10.461415,4.01,100.31994,10.96,103164.6125,,,,,,,,,
25-11-2005,24.14613,13.625478,sell,12.7532,0.005309719,-28.1264,-0.0210776,10.520652,4.03,100.398912,10.88,103229.7732,,,,,,,,,
28-11-2005,24.006452,13.561559,sell,38.2595,0.016195281,-33.0312,-0.02496454,10.444893,4.01,99.688156,11.84,103154.0142,,,,,,,,,
29-11-2005,24.382978,13.657438,buy,0,0,0,0,10.72554,3.99,99.577588,11.89,103406.5965,,,,,,,,,
30-11-2005,24.061109,13.476334,buy,0,0,0,0,10.584775,4.03,99.040574,12.06,103265.8315,,,,,,,,,
01-12-2005,24.297954,13.565111,sell,55.8712,0.023535377,-22.0897,-0.016553766,10.732843,4.03,100.051433,11.24,103428.7063,,,,,,,,,
02-12-2005,24.322247,13.650336,sell,102.6331,0.044056263,-49.3223,-0.037487175,10.671911,4,100.177788,11.01,103367.7743,,,,,,,,,
05-12-2005,24.498364,13.685847,buy,0,0,0,0,10.812517,4.02,99.964562,11.6,103494.3197,,,,,,,,,
06-12-2005,24.528728,13.72846,buy,0,0,0,0,10.800268,3.97,100.154097,11.52,103482.0707,,,,,,,,,
07-12-2005,24.498067,13.62903,sell,91.0649,0.038607405,-33.4239,-0.025140598,10.869037,3.98,99.569695,12.18,103557.7166,,,,,,,,,
08-12-2005,24.528728,13.831442,hold,0,0,0,0,10.697286,4.09,99.506515,12.21,103385.9656,,,,,,,,,
09-12-2005,24.694297,13.927321,buy,0,0,0,0,10.766976,4.16,99.767129,11.69,103455.6556,,,,,,,,,
12-12-2005,24.479669,13.902463,sell,33.3539,0.013813352,-45.5873,-0.033902499,10.577206,4.24,99.861893,11.47,103246.9086,,,,,,,,,
13-12-2005,24.602313,14.030301,buy,0,0,0,0,10.572012,4.23,100.541065,11.11,103241.7146,,,,,,,,,
14-12-2005,24.761751,14.108425,buy,0,0,0,0,10.653326,4.26,100.935932,10.48,103331.16,,,,,,,,,
15-12-2005,24.816941,14.051608,hold,0,0,0,0,10.765333,4.29,100.643734,10.73,103465.5684,,,,,,,,,
16-12-2005,25.031566,14.062261,buy,0,0,0,0,10.969305,4.25,100.319812,10.68,103710.3348,,,,,,,,,
19-12-2005,24.528728,13.866952,buy,0,0,0,0,10.661776,4.25,99.803762,11.38,103310.5471,,,,,,,,,
20-12-2005,24.620711,13.955729,sell,62.0331,0.025846716,-48.7957,-0.036231457,10.664982,4.3,99.899035,11.19,103315.0355,,,,,,,,,
21-12-2005,24.22825,13.881156,buy,0,0,0,0,10.347094,4.08,100.057817,10.81,102901.7811,,,,,,,,,
22-12-2005,24.436744,13.884707,buy,0,0,0,0,10.552037,4.25,100.581807,10.29,103188.7013,,,,,,,,,
23-12-2005,24.381554,13.820787,buy,0,0,0,0,10.560767,4.21,100.637382,10.27,103201.7963,,,,,,,,,
27-12-2005,24.344763,13.785277,hold,0,0,0,0,10.559486,4.26,99.613223,11.57,103199.7467,,,,,,,,,
28-12-2005,24.246648,13.934423,buy,0,0,0,0,10.312225,4.19,99.83552,11.35,102804.1291,,,,,,,,,
29-12-2005,24.185325,13.95928,sell,-10.6558,-0.004386568,-60.0945,-0.04498652,10.226045,4.18,99.390926,11.61,102657.6231,,,,,,,,,
30-12-2005,24.148533,13.870504,sell,20.281,0.008469571,-76.7033,-0.058536627,10.278029,4.09,98.85106,12.07,102740.7975,,,,,,,,,
03-01-2006,24.632974,14.168794,sell,89.9804,0.037913351,-109.018,-0.083355927,10.46418,4.34,100.589742,11.14,103020.024,,,,,,,,,
04-01-2006,24.522596,14.214957,sell,80.1572,0.033791627,-78.4787,-0.058434629,10.307639,4.22,101.066099,11.37,102800.8666,,,,,,,,,
05-01-2006,24.461273,14.15814,hold,0,0,0,0,10.303133,4.24,101.129608,11.31,102795.0088,,,,,,,,,
06-01-2006,24.737222,14.264672,hold,0,0,0,0,10.47255,4.22,101.971168,11,103015.2509,,,,,,,,,
09-01-2006,24.939583,14.328591,sell,55.6605,0.022827605,-67.1153,-0.04914194,10.610992,4.25,102.233164,11.13,103195.2255,,,,,,,,,
10-01-2006,24.933451,14.310836,hold,0,0,0,0,10.622615,4.24,102.336365,10.86,103209.1731,,,,,,,,,
11-01-2006,24.700428,14.328591,sell,63.9319,0.026570637,-85.2257,-0.063241012,10.371837,4.24,102.661876,10.94,102908.2395,,,,,,,,,
12-01-2006,24.534859,14.222059,sell,3.6495,0.001489691,-53.6212,-0.039180038,10.3128,4.28,102.25698,11.2,102843.2988,,,,,,,,,
13-01-2006,24.565521,14.236264,sell,3.6793,0.001499996,-50.7804,-0.036989145,10.329257,4.3,102.161702,11.23,102859.7558,,,,,,,,,
17-01-2006,24.749486,14.317939,sell,5.5189,0.002234888,-39.0618,-0.028046887,10.431547,4.32,101.883837,11.91,102951.8168,,,,,,,,,
18-01-2006,24.669767,14.314388,hold,0,0,0,0,10.355379,4.24,101.478935,12.25,102890.8824,,,,,,,,,
19-01-2006,25.080625,14.495492,buy,0,0,0,0,10.585133,4.23,101.867955,11.98,103074.6856,,,,,,,,,
20-01-2006,24.743353,14.346348,sell,14.104,0.005732794,-31.6047,-0.022526031,10.397005,4.24,100.010184,14.56,102905.3704,,,,,,,,,
23-01-2006,24.780147,14.449328,sell,1.8396,0.00074292,-34.0903,-0.02416308,10.330819,4.26,100.367445,13.93,102852.4216,,,,,,,,,
24-01-2006,25.129681,14.538105,hold,0,0,0,0,10.591576,4.28,100.470659,13.31,103034.9515,,,,,,,,,
25-01-2006,24.92732,14.612679,sell,-10.4246,-0.004164582,-55.0418,-0.039141501,10.314641,4.36,100.557991,12.87,102841.097,,,,,,,,,
26-01-2006,24.737222,14.683699,buy,0,0,0,0,10.053523,4.37,101.113733,12.42,102684.4262,,,,,,,,,
27-01-2006,24.908922,14.570065,hold,0,0,0,0,10.338857,4.42,102.050553,11.97,102884.16,,,,,,,,,
30-01-2006,24.639107,14.584269,buy,0,0,0,0,10.054838,4.48,101.971168,12.39,102685.3467,,,,,,,,,
31-01-2006,24.632974,14.740516,hold,0,0,0,0,9.892458,4.47,101.224881,12.95,102555.4427,,,,,,,,,
01-02-2006,24.614578,14.974887,sell,8.585,0.003499978,-110.7935,-0.079897515,9.639691,4.47,101.93147,12.36,102353.2291,,,,,,,,,
02-02-2006,24.314102,14.847049,buy,0,0,0,0,9.467053,4.48,100.74853,13.23,102232.3825,,,,,,,,,
03-02-2006,24.222118,14.662393,buy,0,0,0,0,9.559725,4.51,100.248356,12.96,102306.5201,,,,,,,,,
06-02-2006,24.154664,14.800885,buy,0,0,0,0,9.353779,4.51,100.510351,13.04,102121.1687,,,,,,,,,
07-02-2006,24.099474,14.715659,buy,0,0,0,0,9.383815,4.47,99.621164,13.59,102151.2047,,,,,,,,,
08-02-2006,24.160798,14.538105,buy,0,0,0,0,9.622693,4.48,100.526233,12.83,102413.9705,,,,,,,,,
09-02-2006,24.22825,14.32149,sell,0,0,-44.0334,-0.03172171,9.90676,4.52,100.359511,13.12,102754.8509,,,,,,,,,
10-02-2006,24.682032,14.225062,sell,24.5288,0.010037671,-34.0355,-0.024512941,10.45697,4.51,100.542109,12.87,103360.0819,,,,,,,,,
13-02-2006,25.01317,14.285775,buy,0,0,0,0,10.727395,4.44,100.359511,13.35,103630.5069,,,,,,,,,
14-02-2006,24.467407,14.317918,buy,0,0,0,0,10.149489,4.45,101.423361,12.25,102994.8103,,,,,,,,,
15-02-2006,24.326364,14.332205,hold,0,0,0,0,9.994159,4.5,101.780623,12.31,102808.4143,,,,,,,,,
16-02-2006,24.731091,14.392918,hold,0,0,0,0,10.338173,4.48,102.542792,11.48,103221.2311,,,,,,,,,
17-02-2006,24.853732,14.535777,buy,0,0,0,0,10.317955,4.48,102.264915,12.01,103196.9695,,,,,,,,,
21-02-2006,24.755618,14.525062,buy,0,0,0,0,10.230556,4.54,102.010867,12.41,103083.3508,,,,,,,,,
22-02-2006,25.111285,14.650063,hold,0,0,0,0,10.461222,4.49,102.630124,11.88,103406.2832,,,,,,,,,
23-02-2006,25.184871,14.460777,sell,80.3317,0.032947736,-63.999,-0.046306336,10.724094,4.47,102.479277,11.87,103774.304,,,,,,,,,
24-02-2006,25.2094,14.528634,sell,96.2752,0.039706602,-59.4211,-0.042643388,10.680766,4.48,102.741272,11.46,103717.9776,,,,,,,,,
27-02-2006,25.233929,14.678634,buy,0,0,0,0,10.555295,4.52,102.780971,11.59,103567.4124,,,,,,,,,
28-02-2006,25.007037,14.596491,buy,0,0,0,0,10.410546,4.52,101.80444,12.34,103379.2387,,,,,,,,,
01-03-2006,24.957981,14.621491,buy,0,0,0,0,10.33649,4.52,102.709509,11.54,103275.5603,,,,,,,,,
02-03-2006,24.810807,14.503634,sell,-26.9818,-0.010758025,-0.8142,-0.000561692,10.307173,4.5,102.701574,11.72,103231.5848,,,,,,,,,
03-03-2006,24.755618,14.382205,sell,1.8396,0.000743657,30.1494,0.020532565,10.373413,4.51,102.225217,11.96,103324.3208,,,,,,,,,
06-03-2006,24.522596,14.192918,hold,0,0,0,0,10.329678,4.51,101.756806,12.74,103267.4653,,,,,,,,,
07-03-2006,24.553257,14.128632,hold,0,0,0,0,10.424625,4.51,101.598025,12.66,103390.8964,,,,,,,,,
08-03-2006,24.497483,14.171489,buy,0,0,0,0,10.325994,4.51,101.812387,12.32,103262.6761,,,,,,,,,
09-03-2006,24.584243,14.032203,sell,-5.4864,-0.002226704,55.2066,0.037853526,10.55204,4.51,101.129608,12.68,103579.1405,,,,,,,,,
10-03-2006,24.832132,14.221489,sell,51.803,0.021305743,62.556,0.042133625,10.610643,4.51,102.090252,11.85,103655.3244,,,,,,,,,
13-03-2006,25.042836,14.196489,buy,0,0,0,0,10.846347,4.52,102.280797,11.37,103938.1692,,,,,,,,,
14-03-2006,25.228751,14.203632,buy,0,0,0,0,11.025119,4.51,103.352583,10.74,104170.5728,,,,,,,,,
15-03-2006,25.495231,14.20006,buy,0,0,0,0,11.295171,4.47,103.813058,11.35,104548.6456,,,,,,,,,
16-03-2006,25.36509,14.303632,hold,0,0,0,0,11.061458,4.55,104.02742,11.98,104198.0761,,,,,,,,,
17-03-2006,25.197766,14.317918,sell,97.5648,0.040279219,34.4475,0.023493778,10.879848,4.6,104.114303,12.12,103925.6611,,,,,,,,,
20-03-2006,24.850723,14.239346,hold,0,0,0,0,10.611377,4.55,103.946923,11.79,103549.8017,,,,,,,,,
21-03-2006,24.701991,14.157203,buy,0,0,0,0,10.544788,4.54,103.293314,11.62,103456.5771,,,,,,,,,
22-03-2006,24.844526,14.296489,buy,0,0,0,0,10.548037,4.58,103.923012,11.21,103461.4506,,,,,,,,,
23-03-2006,24.763962,14.210775,sell,60.9298,0.025224859,59.011,0.039869913,10.553187,4.64,103.707798,11.17,103469.6906,,,,,,,,,
